Lenguado, 300g (12,44 euros/kg);3,732;621
Lomos de Merluza del Cantábrico, 1,25kg (18,24 euros/kg);22,8;3794
Lomos de Merluza, pescada mediante arrastre, 1,50kg (9,04 euros/kg);13,56;2256
Lubina de Cultivo, 1,10kg (12,26 euros/kg);13,486;2244
Lubina de Cultivo Nacional, aprox. 500g (8,02 euros/kg);4,01;667
Lubina de Ración, 500g (8,02 euros/kg);4,01;667
Lubina Salvaje, 1,00kg (29,63 euros/kg);29,63;4930
Merluza Chilena en lomos 1,75kg (9,1 euros/kg);15,925;2650
Merluza de Anzuelo del Cantábrico, 1,25kg (19,29 euros/kg);24,113;4012
Pescadilla Fina de Importación, 500g (4,36 euros/kg);2,18;363
Rape de Ración, 650g (10,4 euros/kg);6,76;1125
Rodaballo Salvaje, 1,00kg (14,57 euros/kg);14,57;2424
Filete de Trucha Asalmonada, 500g (7,33 euros/kg);3,665;610
Filetes de Perca, 500g (9,97 euros/kg);4,985;829
Reyes, 1,20kg (39,71 euros/kg);47,652;7929
Rodajas de Salmón, 500g (7,63 euros/kg);3,815;635
Trucha, ración, 500g (4,54 euros/kg);2,27;378
Anillas de Calamar, 500g (5,4 euros/kg);2,7;449
Chipirón Limpio, 500g (9,4 euros/kg);4,7;782
TINTAS DE CALAMAR SOBRES       1.0 U;3,6;599
Bacalao de Islandia SUPERMAR, 1,00kg (10,67 euros/kg);10,67;1775
Bacalao Desmigado COFRUIT, 200g;2,83;471
Bacalao Desmigado SUPERMAR, 150g;2,17;361
Bacalao Desmigado SUPERMAR, 400g;5,65;940
Bacalao SUPERMAR, en lomos,;7,64;1271
Kokotxas de Bacalao SUPERMAR, 250g;5,83;970
Medallón de Bacalao SUPERMAR, 250g;4,3;715
Anchoa del Cantábrico en aceite vegetal CONSUMER, lata 29g;0,89;148
Anchoa en Aceite de Oliva MIAU, lata 29g;1,94;323
Anchoa en Aceite de Oliva MIAU, lata 29g, pack 3 unid.;4,46;742
Anchoa en Aceite de Oliva ORTIZ, a la Antigua, tarro 55g;4,59;764
Anchoa en Aceite de Oliva ORTIZ, tarro 55g;4,48;745
Anchoa en Aceite LA CASTREÐA, lata 29g;1,64;273
Anchoa en Aceite LA CASTREÐA, lata 50g;3,68;612
Anchoa en Aceite LA CASTREÐA, tarro 125g;9,31;1549
Anchoa en Aceite LA CASTREÐA, tarro 65g;5,24;872
Anchoa en Aceite MUTRIKUARRA, tarro 100g;4,23;704
Anchoa en Aceite MUTRIKUARRA, tarro 60g;2,46;409
Anchoa en Aceite SILVIA, 26g;0,85;141
Anchoa en Aceite Vegetal MARIÐEIRA, lata 29g;0,49;82
Anchoas en Aceite de Oliva ORTIZ, lata 29g;2,14;356
Boquerón NASSARI, al Ajillo, 45g;1,38;230
Anchoa Ahumada MARTIKO, sobre 100g;3,83;637
Atún Ahumado MARTIKO, sobre 100g;3,81;634
Bacalao Ahumado MARTIKO, sobre 100g;3,85;641
Huevas de Arenque AVRUGA, tarro 55g;2,38;396
Huevas de Lumpo Negro APPEL, tarro 50g;1,66;276
HUEVAS Islas Negras ROYAL, tarro 100g;2,88;479
Huevas Islas Rojas ROYAL, tarro 100g;2,88;479
Huevas Mujjol EUROCAVIAR, 55g;2,25;374
Huevas Mujjo`l Shikra`n EUROCAVIAR, pack 3 unid., 28g;4,17;694
Huevas Mujjo`l Shikra`n EUROCAVIAR, tarro 120g;3,45;574
Pez Espada Ahumado MARTIKO, sobre 100g;3,95;657
Plancha de Salmón MARTIKO, sobre 700g;14,08;2343
Salmón Ahumado IRATI, sobre 100g;2,26;376
Salmón Ahumado MARTIKO, escocés, sobre 80g;3,2;532
Salmón Ahumado MARTIKO, 100g;2,9;483
Salmón Ahumado MARTIKO, 250g;5,95;990
Salmón Ahumado ROYAL, sobre 100g;3,85;641
Salmón Marinado MARTIKO, sobre 100g;2,9;483
Surtido de Ahumados ROYAL, sobre 150g;7,38;1228
Trucha Ahumada MARTIKO, sobre 100g;2,15;358
Angulas Frescas 250g (312,53 euros/kg);78,133;13000
Bacalao desalado en trozos GIRALDO, 450g (17,97 euros/kg);8,087;1346
Barritas de Surimi KRISSIA, 300g;3,96;659
Colas de Surimi KRISSIA, 150g;2,64;439
Gula fresca con gambas de ANGULAS AGUINAGA, 125g;4,11;684
Gula fresca de ANGULAS AGUINAGA, 200g;5,86;975
Merluza en salsa COCINA AGUINAGA, 225g;3,57;594
Rallado de Surimi KRISSIA, 150g;2,34;389
Salmón en salsa COCINA AGUINAGA, 225g;3,57;594
Almeja de cultivo, entre 80 y 90 piezas 1,00kg (12,41 euros/kg);12,41;2065
Almeja Fina Cuchillo, 35/45 500g (41,86 euros/kg);20,93;3482
Buey Cocido, 1 unidad;11,33;1885
Carabineros (8-10) 500g (40 euros/kg);20;3328
Centollo  Cocido, 500g (8,86 euros/kg);4,43;737
Cigala N?0, 6/7 piezas 1,00kg (42,57 euros/kg);42,57;7083
Cigala N?1, 8/10 piezas 500g (37,26 euros/kg);18,63;3100
Gamba Arrocera, 250g (12,74 euros/kg);3,185;530
Gambas Plancha, entre 95 y 110 piezas 250g (20,28 euros/kg);5,07;844
Langostino Blanco 250g (26,8 euros/kg);6,7;1115
Langostino cocido, 500g (9,1 euros/kg);4,55;757
Langostino Rayado Mediano, 60/65 piezas 500g (30,85 euros/kg);15,425;2567
Langostino Salvaje, 20/30 piezas 500g (24,85 euros/kg);12,425;2067
Nécora Viva 500g (18,24 euros/kg);9,12;1517
Percebes Extra 250g (62,08 euros/kg);15,52;2582
Quisquilla Cocida, 250g (31,28 euros/kg);7,82;1301
Huevo Fresco CONSUMER, Mediano, 1 docena;1,17;195
Huevo Fresco CONSUMER, Mediano, 1/2 docena;0,65;108
Huevo Fresco CONSUMER, Pequeño, 1 docena;0,88;146
Huevo Rojo COROK, Mediano, 1  docena;0,84;140
Huevos Biactive CONSUMER,Enriquecido Omega 3,Mediano,1/2 docena;0,77;128
Huevos Campero CONSUMER,Dieta 65% Cereal,Mediano,1/2 docena;0,95;158
Huevo Fresco CONSUMER, Grande, 1/2 docena;0,7;116
Huevo Fresco CONSUMER, Super Grande, 10 unidades;1,39;231
Huevo Rojo COROK, Grande, 1 docena;1,15;191
Baguetina BERLYS, barra 95g;0,41;68
Baguetina Integral BERLYS, barra 95g;0,41;68
Baguette BERLYS, barra 200g;0,66;110
Baguette Chapata OKIN, barra 200g;0,81;135
Baguette Integral BERLYS, Sin Sal, barra 200g;0,66;110
Baguette Suprema FRIDA, barra 210g;0,66;110
Barra Común ARRIAUNDI, Ultra Grande, 300g;0,63;105
Barra Común ARRIAUNDI, Ultra, 195g;0,45;75
Barra de Leña ARRIAUNDI;0,57;95
Barra Gallega BERLYS, aprox. 250g, 1 unid.;0,77;128
Barra grande BERLYS, barra 300g;0,48;80
Barra Integral ARRIAUNDI, Sin Sal;0,41;68
Chapata ARRIAUNDI, Grande;0,87;145
Chapata ARRIAUNDI, Pequeña;0,47;78
Pan Blanco ARRIAUNDI, Colones;0,65;108
Pan Casero ARRIAUNDI, Grande;1,53;255
Pan Casero ARRIAUNDI, Pequeño;0,99;165
Pan Colon CANDEAL 300/ARRI-457 1.0 u;0,63;105
Pan de Espigas ARRIAUNDI, Grande, 300g;0,75;125
Pan de Espigas ARRIAUNDI, Pequeño, 195g;0,51;85
Pan de Molde ARRIAUNDI, Mediano, bolsa 500g;1,18;196
Pan de Molde ARRIAUNDI, Super Grande, bolsa 900g;1,44;240
Pan de Molde Mini ARRIAUNDI, con Fibra, bolsa 295g;1,11;185
Pan de 6 Cereales FRIDA, barra 220g;0,99;165
Pan Gallego ARRIAUNDI, Redondo, Pequeño;0,75;125
Pan Integral con sal ARRIAUNDI, barra 200g;0,58;97
Pan Libretas ARRIAUNDI;0,65;108
Panecillos BERLYS, 95g, bandeja 2 unid.;0,3;50
Pulgas BERLYS, bolsa 10 unid.;1,05;175
Berlina Cubierta de Chocolate FRIPAN, bandeja 4 unid.;1,74;290
Berlina Natural FRIPAN, bandeja 4 unid.;1,65;275
Berlina Natural FRIPAN, bandeja 6 unid.;2,46;409
Besitos de Coco GËMEZ GARCÍA, bolsa 400g;1,95;324
Bollos de Leche ARRIAUNDI, bandeja 4 unid.;2,04;339
Bollos de Mantequilla ARRIAUNDI, bandeja 3 unid.;2,16;359
Bomba Cubierta de Chocolate ARRIAUNDI, bandeja 4 unid.;2,37;394
Croissants Artesanos FRIDA, bandeja 4 unid.;1,62;270
Croissants con Mantequilla CERCADILLO, bolsa 8 unid.;2,28;379
Croissants Rectos Frida, familiar, bandeja 4 unid.;1,41;235
Croissants rectos FRIDA, 87,5g, bandeja 2 unid.;0,66;110
Croissants Rellenos de Nata CERCADILLO, bandeja 2 unid.;2,1;349
Croissants Rellenos de Trufa CERCADILLO, bandeja 2 unid.;2,1;349
Cuernos Rellenos de Chocolate FRIDA, bandeja 3 unid.;2,1;349
Desayuno Familiar,2 Donuts/2 Croissants/2 Mallas,bandeja 6 unid.;2,2;366
Ensaimadas Rellenas de Crema FRIDA, bandeja 2 unid.;2,1;349
Ensaimadas Rellenas de Nata FRIDA, bandeja 2 unid.;2,1;349
Flauta de Chocolate FRIDA, bandeja 5 unid.;1,11;185
Flautas Rellenas de Chocolate FRIDA, bandeja 5 unid.;2,1;349
Magdalenas Caseras GËMEZ GARCÍA, bolsa 12 unid.;2,1;349
Magdalenas Integrales, bolsa 9 unid.;2,1;349
Mallas con Chocolate y Avellana FRIDA, bandeja 6 unid.;2,1;349
Mantecadas Caseras GËMEZ GARCÍA, bandeja 480g;1,98;329
Mini Bollos Suizos, pack 10 unid.;1,77;295
Mini Caracolas con Pasas y Cerezas BERLYS, bandeja 8 unid.;2,1;349
Mini Croissants CERCADILLO, bolsa 12 unid.;2,28;379
Mini Croissants de mantequilla FRIDA, bolsa 12 unid.;1,38;230
Mini Croissants Integrales CERCADILLO, bolsa 12 unid.;2,28;379
Mini Delicias Rellenas de Chocolate FRIDA, bandeja 14 unid.;2,1;349
Mini Ensaimadas Rellenas Cabello de ?ngel FRIDA, bandeja 8 unid.;2,4;399
Mini Napolitanas rellenas de crema FRIDA, bandeja 14 unid.;2,1;349
Napolitanas Rellenas de Chocolate FRIDA, bandeja 3 unid.;2,1;349
Palmeras Cubiertas de Chocolate BERLYS, bandeja 3 unid.;2,22;369
Palmeras Cubiertas de Coco BERLYS, bandeja 3 unid.;2,22;369
Palmeritas bañadas en chocolate BERLYS, bandeja 18 unid.;2,1;349
Palmeritas Surtidas BERLYS, bandeja 18 unid.;2,22;369
Pasteles de Arroz ARRIAUNDI, bandeja 4 unid.;2,52;419
Pasteles de Manzana ARRIAUNDI, bandeja 4 unid.;2,52;419
Postre de Manzana BERLYS, Crema Pastelera, bandeja 2 unid.;1,77;295
Postre Goshua, Bizcocho con Nata, bandeja 1 unid.;1,47;245
Rosquillas Fritas Caseras GËMEZ GARCÍA, bolsa 400g;2,01;334
Albóndigas en Salsa MULTIFOOD pack 300g;1,79;298
Bacalao a la Vizcaina MULTIFOOD, pack 300g;4,6;765
Chipirones en su Tinta MULTIFOOD, pack 300g;3,98;662
Contramuslos de Pollo MULTIFOOD, pack 300g;1,79;298
Espaguetis Boloñesa MULTIFOOD, pack 300g;2,1;349
Espaguetis Carbonara MULTIFOOD, pack 300g;1,77;295
Espinacas a la Crema MULTIFOOD, pack 300g;2,1;349
Fideua Marinera MULTIFOOD, pack 300g;2,37;394
Paella Marinera MULTIFOOD, pack 300g;1,79;298
Paella Mixta MULTIFOOD, pack 300g;2,1;349
Pimientos de Bacalao HARAKINTZA, bandeja 400g;5,81;967
Pimientos Rellenos Bacalao MULTIFOOD, pack 300g;3,35;557
Redondo de Ternera MULTIFOOD, pack 300g;4,19;697
Maíz Dulce en Grano HUERCASA, pack 500g;0,99;165
Mazorca de Maíz Dulce HUERCASA, pack 400g, 2 unid.;1,08;180
Patatas Cocidas y Peladas HUERCASA, pack 450g;1,32;220
Remolacha Cocida y Pelada HUERCASA, pack 450g;0,59;98
Agujas de Atún MIZANOR, 240g;2,51;418
Empanada de Atún PASCOMPAN, 19x29cm, 1 unidad, 700g;4,5;749
Empanada de Bacalao PASCOMPAN, 19x29cm, 1 unidad, 700g;4,5;749
Empanada de Carne PASCOMPAN, 19x29cm, 1 unidad, 700g;4,5;749
Empanadilla MIZANOR, Atún, 200g;1,62;270
Empanadilla MIZANOR, Jamón y Queso, 200g;1,62;270
Hojaldre de Jamón y Queso LA COCINERA, pack 450g;4,08;679
Hojaldre de Puerros LA COCINERA, pack 450g;4,08;679
Pizza CASA TARRADELLAS, Atun y Bacón, Fresca, 420g;2,38;396
Pizza CASA TARRADELLAS, Boloñesa, Fresca, 425g;2,38;396
Pizza CASA TARRADELLAS, Carbonara, Fresca, 425g;2,38;396
Pizza CASA TARRADELLAS, con Jamón, Fresca, 420g;2,38;396
Pizza CASA TARRADELLAS, Margarita, Fresca, 330g;2,03;338
Pizza CASA TARRADELLAS, Mediterránea, Fresca, 450g;2,38;396
Pizza CASA TARRADELLAS, Pepperoni, Fresca, 435g;2,38;396
Pizza CASA TARRADELLAS, Romana, Fresca, 420g;2,38;396
Pizza CASA TARRADELLAS, 4 Quesos, Fresca, 400g;2,38;396
Pizza CONSUMER, Atún y Bacón, Fresca, 450g;1,83;304
Pizza CONSUMER, Jamón y Queso, Fresca, 400g;1,83;304
Pizza CONSUMER, 4 Quesos, Fresca, 400g;1,83;304
Pizza PALACIOS, Atún y Bacón, Fresca, 450g;2,37;394
Pizza PALACIOS, De Chorizo, Fresca, 435g;2,37;394
Pizza PALACIOS, Jamón y Bacón, Fresca, 450g;2,37;394
Pizza PALACIOS, 4 Quesos, Fresca, 425g;2,37;394
Pizza SODEBO, Jamón y Champiñones, Fresca, 140g, 2 unid.;2,17;361
Pizza SODEBO, Jamón y Queso, Fresca, 300g;2,17;361
Acelga CONSUMER, bolsa 300g;1,27;211
Apio y Zanahoria CONSUMER,Rallado, bolsa 150g;0,92;153
Canónigo VEGA MAYOR, bolsa 125g;1,95;324
Ensal. Winter L CONSUMER,Lechuga/Escar/Radiccio/Zanah/Apio, 200g;1,46;243
Ensalada de Cangrejo AMADO, envase 150g;3,2;532
Ensalada de Cangrejo MULTIFOOD, envase 250g;2,37;394
Ensalada de Pasta MULTIFOOD, pack 250g;1,77;295
Ensalada MC. SALAD, Pollo, tarrina 240g;2,97;494
Ensalada Rusa MULTIFOOD, pack 250g;1,5;250
Ensalada Tricolore CONSUMER, Lechuga/Lollo R/Zanahoria,200g;1,46;243
Ensalada VEGA MAYOR, bolsa 200g;1,34;223
Ensalada VEGA MAYOR, Gourmet, bolsa 175g;1,9;316
Ensalada VEGA MAYOR, Valenciana, tarrina 180g;1,74;290
Ensalada VEGA MAYOR, 4 Estaciones, bolsa 250g;0,95;158
Ensaladilla GASTRO-LUNCH, con txaka, tarrina 180g;1,72;286
Ensaladilla Rusa GASTRO-LUNCH, tarrina 500g;3,87;644
Ensal.Belle de Jour CONSUMER,Escar/Lechuga/Lollo R/Rúcula,175g;1,9;316
Ens.Italia CONSUMER,Hoja Rob/Lollo V/Radiccio/Rúcula/Lollo R,10;1,79;298
Escarola Troceada CONSUMER, bolsa 200g;1,57;261
Espinacas CONSUMER, bolsa 300g;1,38;230
Lechuga Iceberg VEGA MAYOR, bolsa 250g;1,06;176
Menestra de Verduras CONSUMER, bolsa 300g;1,86;309
Panaché Berciano CONSUMER, bolsa 300g;1,8;299
Puerro Cortado CONSUMER, bolsa 300g;1,39;231
Sopa Huertana CONSUMER, 300g;1,5;250
Sopa Juliana CONSUMER, bolsa 300g;1,32;220
Zanahoria Rallada CONSUMER, bolsa 150g;0,73;121
Pasta Brisa BUITONI, Fresca, 230g;1,72;286
Pasta de Hojaldre BUITONI, Fresca, barqueta 230g;1,72;286
Pasta Empanada LA COCINERA, pack 160g;0,64;106
Pasta para Pizza BUITONI, Fresca, 260g;1,72;286
Cappeletti de Jamón EL PAVO, bandeja 250g;2,59;431
Conchiglie GALLO, 4 Quesos, 250g;2,4;399
Gnocchi de Patata BUITONI, Fresco, barqueta 400g;1,78;296
Ravioli Brasato BUITONI, Fresco, 250g;2,4;399
Ravioli de Carne EL PAVO, bandeja 250g;2,46;409
Ravioli 4 Formaggi BUITONI, Fresco, barqueta 250g;2,4;399
Raviolis EL PAVO, Queso, pack 250g;2,53;421
Spaghetti de Espinaca EL PAVO, bandeja 250g;1,65;275
Spaghetti EL PAVO, con Huevo, bandeja 250g;1,65;275
Tallarines al Huevo PASTIFICIO CANALETTO, pack 250g;1,29;215
Tallarines EL PAVO, con Huevo, bandeja 250g;1,65;275
Salsa al Pesto GALLO, 150g;2,57;428
Salsa Fresca a la Boloñesa GALLO, pack 200g;1,81;301
Salsa Fresca a los 4 Quesos BUITONI, pack 200g;2,55;424
Salsa Fresca al Pesto EL PAVO, pack 150g;2,49;414
Salsa Fresca Napolitana BUITONI, pack 200g;1,87;311
Salsa 4 Quesos GALLO, 180g;2,57;428
Sandwich de Bonito GASTROLUNCH, 120g;1,08;180
Sandwich de Txatka GASTROLUNCH, 120g;1,08;180
Sandwich Vegetal GASTROLUNCH, 120g;1,08;180
Callos Rojos SUSAETA, pack 500g;2,14;356
Codillo de cerdo asado MULTIFOOD, bolsa 1 kg;6,58;1095
Costilla de Cerdo Asada MULTIFOOD, bolsa 1 kg;7,2;1198
Muslos de Pollo Asado PIMPOLLO, caja 420g;4,15;691
Paupetón de Pollo PIMPOLLO, sobre 600ml;6,3;1048
Pollo Entero Asado MULTIFOOD, bolsa 1 kg;4,62;769
Croquetas de Bacalao ARANA, bandeja 400g;2,89;481
Croquetas de Jamón ARANA, bandeja 400g;2,89;481
Croquetas de Pollo ARANA, bandeja 400g;2,89;481
Croquetas de York y Huevo HARAKINTZA, 280g;3,23;537
Delicias de Pollo ARANA, bandeja 300g;2,89;481
Escalope a la Milanesa HARAKINTZA, 260g;3,35;557
Mejillones Rellenos ARANA, bandeja 300g;2,83;471
Pimientos Rellenos de Bacalao ARANA, bandeja 300g;3,35;557
San Jacobos HARAKINTZA, bandeja 450g;4,96;825
Tortilla Española CAMPIÐA, con Cebolla, 500g;2,52;419
Tortilla Española CAMPIÐA, Normal, sin Cebolla, 500g;2,52;419
Canelones con Bechamel PRONTO, barqueta 400g;3,13;521
Canelones de Carne MULTIFOOD, barqueta 400g;2,69;448
Canelones HARAKINTZA, barqueta 330g;3,87;644
Lasaña Boloñesa HARAKINTZA, barqueta 380g;3,87;644
Lasaña Boloñesa MULTIFOOD, barqueta 400g;2,69;448
Lasaña Boloñesa Royal PRONTO, barqueta 400g;2,98;496
Callos Cocidos con Chorizo LA TILA, lata 380g;1,73;288
Callos Cocidos con Chorizo LA TILA, lata 610g;2,77;461
Callos con Chorizo CONSUMER, pack 390g;1,42;236
Callos con Chorizo CONSUMER, pack 610g;1,86;309
Salchichas Cocidas Blancas MEICA, Freir en Plancha, 300g,4 unid.;4,41;734
Salchichas Cocidas Bockwurst MEICA, frasco 250g, 6 unid.;3,05;507
Salchichas Cocidas Cocktail LOURIÐO, lata 200g;1,13;188
Salchichas Cocidas de Aperitivo MEICA, Solo Carne de Cerdo, 250g;3,32;552
Salchichas Cocidas Frankfurter MEICA, frasco 250g, 6 unid.;3,68;612
Salchichas Cocidas LA PIARA, tipo Frankfurt, lata 213g, 10 unid.;1,91;318
Salchichas Cocidas tipo Cocktail LOURIÐO, lata 200g;1,13;188
Salchichas LA PIARA, para Aperitivo, lata 162g;1,91;318
Albóndigas Carne de Cerdo y Pavo CONSUMER, lata 420g;1,07;178
Albóndigas Carne de Cerdo y Pavo LOURIÐO,con Guisantes,lata 420g;1,17;195
Albóndigas Carne de Cerdo y Pollo HERO, con Guisantes, lata 430g;1,38;230
Magro de Cerdo Cocido APIS, Calidad Extra, lata 220g;1,56;260
Magro de Cerdo Cocido CONSUMER, para Aperitivos, lata 220g;1,2;200
Arroz Cocido Natural RISO LISTO, frasco 400g;1,05;175
Canelones HERO, Rellenos de Carne, pack 400g, 6 unid.;2,18;363
Fideuada NOMEN, con Caldo de Pescado y Marisco, pack 850g;3,35;557
Lasaña a la Boloñesa HERO, pack 400g;2,86;476
Ravioli HEINZ, en Salsa de Tomate, lata 430g;1,27;211
Raviolis con Carne HERO, pack 430g;0,99;165
Spaguettis HEINZ, en Salsa de Tomate, lata 250g;0,93;155
Tortellini HERO, lata 430g;1,39;231
Codorniz en Escabeche POLGRI, pack 390g;2,23;371
Muslos de Pato en Confitura MARTIKO, lata 800g, 2 unid.;6,94;1155
Perdiz en Escabeche POLGRI, pack 450g;6,85;1140
Atún Encebollado ORTIZ, pack 325g;3,18;529
Ensalada California Consumer TAN F?CIL, 6 Ingredientes,pack 124g;0,69;115
Ensalada California ISABEL, pack 130g;0,93;155
Ensalada Mediterránea Consumer TAN F?CIL,6 Ingredient.,pack 124g;0,69;115
Ensalada Mediterránea ISABEL, pack 130g;0,93;155
Ensalada Milanesa Consumer TAN F?CIL, 6 Ingredientes, pack 124g;0,69;115
Ensalada Provenzal Consumer TAN F?CIL, 6 Ingredientes, pack 124g;0,69;115
Ensalada Rusa Consumer TAN F?CIL, 6 Ingredientes, pack 124g;0,69;115
Ensaladilla Rusa ISABEL, Atún con Vegetales, pack 130g;0,93;155
Lomos de Atún en Salsa Española ORTIZ, 100% Natural, pack 325g;3,16;526
Marmitako en Bandeja ORTIZ, 100% Natural, pack 325g;2,77;461
Pimientos del Piquillo Rellenos Bacalao MAMÍA,cal. 4/5,pack 240g;3,05;507
Pimientos del Piquillo Rellenos de Bonito ORTIZ, pack 325g;3,67;611
Pimientos Piquillo Rellenos MAMÍA, con Chipirón, cal. 4/5, 240g;3,05;507
Pimientos Piquillo Rellenos MAMÍA,Merluza y Gamba, cal. 4/5,240g;3,05;507
Arroz con Leche MULTIFOOD, barqueta 250g;1,17;195
Caracoles Cocidos GUTARRA, frasco 300g;5,18;862
Caracoles en Salsa POLGRI, pack 390g;2,29;381
Migas Extremeñas FLORIST?N, pack 550g;2,83;471
Migas FLORIST?N, pack 550g;2,46;409
Piperrada GUTARRA, Natural, frasco 660g;1,61;268
Cintas con Queso GALLINA BLANCA, a las Finas Hierbas, pack 145g;1,54;256
Cintas de Crema de Setas MAGGI, pack 126G;1,39;231
Espirales al Funghi GALLINA BLANCA, Salsa Champiñón,pack 167g;1,54;256
Fideua GALLINA BLANCA, 2 Raciones, pack 126g;1,54;256
Macarrones a la Bolonesa GALLINA BLANCA, pack 138g;1,54;256
Macarrones a la Italiana GALLINA BLANCA, Salsa Tomate/Bacon,143g;1,54;256
Pasta Oriental de Pollo MAGGI, sobre 72g;0,6;100
Pasta Oriental MAGGI, sabor Curry, pack 72g;0,6;100
Pasta Oriental MAGGI, sabor Gambas, pack 72g;0,6;100
Spaghettis Boloñesa KNORR, pack 162g;1,39;231
Spaghettis Carbonara STARLUX, pack 178g;1,29;215
Spaghettis GALLINA BLANCA, a la Carbonara, bolsa 170g;1,54;256
Spaguetti con Salsa a los 3 Quesos GALLINA BLANCA, pack 170g;1,54;256
Spaguettis KNORR, con Tomate y Mozzarella, pack 172g;1,26;210
Spaguettis MAGGI, con Fibra, 3 Quesos, pack 145g;1,63;271
Spaguettis STARLUX, Parmesana, pack 176g;1,26;210
Tallarín a la Carbonara GALLINA BLANCA, pack 145g;1,54;256
Tallarines a la Parmesana GALLINA BLANCA, pack 145g;1,54;256
Tallarines al Pesto GALLINA BLANCA, pack 138g;1,54;256
Fabada Asturiana CONSUMER, lata 435g;0,93;155
Fabada Asturiana CONSUMER, lata 750g;1,7;283
Fabada Asturiana LITORAL, lata 435g;1,44;240
Fabada Asturiana LITORAL, lata 875g;2,93;488
Alubia Canela CONSUMER, pack 500g;2,84;473
Alubia palmeña gorda CONSUMER, malla 500g;1,83;304
Alubia palmeña menuda CONSUMER, malla 500g;1,77;295
Alubias Blancas Cocidas CONSUMER, frasco 400g;0,46;77
Alubias Blancas Cocidas Extra CIDACOS, frasco 400g;0,63;105
Alubias Blancas Cocidas GIGANTE VERDE, frasco 400g;0,66;110
Alubias Cocidas con Chorizo CONSUMER, lata 425g;0,83;138
Alubias Cocidas con Chorizo ORLANDO, lata 410g;0,93;155
Alubias Habonas Extra JA`E, frasco 400g;0,81;135
Alubias LITORAL, a la Vasca, caja 430g;1,8;299
Alubias Para Fabada CONSUMER, malla 500g;5,4;898
Alubias Rojas Extra JA`E, frasco 400g;0,84;140
Judión de la Granja CONSUMER, malla 500g;3,03;504
Potaje de Alubias Cocidas MAMÍA, lata 400g;0,82;136
Salteado de Alubias Cocidas MAMÍA, lata 400g;0,85;141
Cocido Andaluz LITORAL, lata 425g;2,01;334
Cocido Madrileño LITORAL, lata 440g;2,01;334
Escudella Catalana LITORAL, lata 425g;1,94;323
Garbanzos Cocidos con Chorizo ORLANDO, lata 410g;0,93;155
Garbanzos Cocidos con Vegetales MAMÍA, lata 400g;0,85;141
Garbanzos Cocidos CONSUMER, frasco 400g;0,46;77
Garbanzos Cocidos Extra CIDACOS, frasco 400g;0,63;105
Garbanzos Cocidos GIGANTE VERDE, frasco 400g;0,66;110
Potaje de Garbanzos Cocidos MAMÍA, lata 400g;0,82;136
Lentejas Cocidas con Chorizo CONSUMER, pack 420g;0,72;120
Lentejas Cocidas con Chorizo ORLANDO, lata 410g;0,93;155
Lentejas Cocidas con Vegetales MAMÍA, lata 400g;0,85;141
Lentejas Cocidas Extra CIDACOS, frasco 400g;0,63;105
Lentejas Cocidas GIGANTE VERDE, frasco 400g;0,66;110
Lentejas CONSUMER, frasco 400g;0,46;77
Lentejas Levantinas LITORAL, con Arroz, lata 425g;1,48;246
Lentejas LITORAL, a la Riojana, lata 430g;1,45;241
Potaje de Lentejas Cocidas MAMÍA, lata 400g;0,82;136
Burrito Kit OLD EL PASO, 8 Tortillas, 1 sazonador, pack 500g;4,96;825
Enchilada Kit OLD EL PASO, pack 610g;4,96;825
Fajita Kit OLD EL PASO, de Harina de Trigo, pack 505g, 8 unid.;4,96;825
Jalapeños OLD EL PASO, Cortados, frasco 215g;2,88;479
Judias Pintas OLD EL PASO, Refritas, lata 453g;2,7;449
Nachips OLD EL PASO, Tortas fritas de Maíz, bolsa 200g;3,12;519
Nachos Kit OLD EL PASO, Nachips, 1 Salsa para Nachos, pack 520g;4,96;825
Salsa Cheese OLD EL PASO, de Queso/Tomate/Chile, frasco 290g;2,93;488
Salsa Chunky OLD EL PASO, Picante, Tomate/Cebolla/Pimiento, 312g;2,98;496
Salsa Cooksauce OLD EL PASO, para Fajitas, frasco 430g;3,29;547
Salsa Fajitas/Burritos OLD EL PASO, Picante,Tomate/Jalapeño,226g;2,51;418
Salsa Fajitas/Burritos OLD EL PASO, Picante,Tomate/Pimiento,226g;2,51;418
Salsa Tacos Hot OLD EL PASO,Tomate y Jalapeño,Fuerte,frasco 235g;2,51;418
Salsa Tacos Mild OLD EL PASO, Tomate y Chili, Suave, frasco 235g;2,51;418
Sazonador OLD EL PASO, para Fajitas, pack 39g;1,08;180
